year,event,incident_number,incident_start,incident_end,declaration_date,declaration_url,state,incident_type,valid_ihp_applications,eligible_ihp_applications,ihp_eligibility_rate,ihp_average_award,ihp_total,pa_total,pa_projects_count,cdbg_dr_allocation,frn1_date,frn1_days_since_disaster,frn1_url,frn1_grantee1_name,frn1_grantee1_url,frn1_grantee1_amount,frn1_grantee2_name,frn1_grantee2_url,frn1_grantee2_amount,frn1_grantee3_name,frn1_grantee3_url,frn1_grantee3_amount,frn1_grantee4_name,frn1_grantee4_url,frn1_grantee4_amount,frn1_grantee5_name,frn1_grantee5_url,frn1_grantee5_amount,frn1_grantee6_name,frn1_grantee6_url,frn1_grantee6_amount,frn1_grantee7_name,frn1_grantee7_url,frn1_grantee7_amount,frn1_grantee8_name,frn1_grantee8_url,frn1_grantee8_amount,frn1_grantee9_name,frn1_grantee9_url,frn1_grantee9_amount,frn2_date,frn2_url,frn2_grantee1_name,frn2_grantee1_url,frn2_grantee1_amount,frn2_grantee2_name,frn2_grantee2_url,frn2_grantee2_amount,frn2_grantee3_name,frn2_grantee3_url,frn2_grantee3_amount,frn2_grantee4_name,frn2_grantee4_url,frn2_grantee4_amount,frn3_date,frn3_url,frn3_grantee1_name,frn3_grantee1_url,frn3_grantee1_amount,frn3_grantee2_name,frn3_grantee2_url,frn3_grantee2_amount,frn3_grantee3_name,frn3_grantee3_url,frn3_grantee3_amount,frn3_grantee4_name,frn3_grantee4_url,frn3_grantee4_amount,frn4_date,frn4_url,frn4_grantee1_name,frn4_grantee1_url,frn4_grantee1_amount
2013,Rhode Island Severe Winter Storm and Snowstorm,4107,2013-02-08,2013-02-09,2013-03-22,https://www.fema.gov/disaster/4107,RI,Severe Storm,NA,NA,NA,NA,NA,7915044,217,5557000,2013-11-18,241,https://www.govinfo.gov/content/pkg/FR-2013-11-18/pdf/2013-27506.pdf,State of Rhode Island,https://housing.ri.gov/programs/community-development-block-grants,5333333,,,,,,,,,,,,,,,,,,,,,,,,,2014-10-16,https://www.govinfo.gov/content/pkg/FR-2014-10-16/pdf/2014-24662.pdf,State of Rhode Island,https://housing.ri.gov/programs/community-development-block-grants,223667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"Maine Severe Winter Storm, Snowstorm, and Flooding",4108,2013-02-08,2013-02-09,2013-03-25,https://www.fema.gov/disaster/4108,ME,Severe Storm,NA,NA,NA,NA,NA,3114957,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Oklahoma Severe Winter Storm and Snowstorm,4109,2013-02-24,2013-02-26,2013-04-08,https://www.fema.gov/disaster/4109,OK,Severe Storm,NA,NA,NA,NA,NA,57648990,190,46850000,2013-12-16,252,https://www.govinfo.gov/content/pkg/FR-2013-12-16/pdf/2013-29834.pdf,State of Oklahoma,https://www.okcommerce.gov/reporting-compliance/cdbg-disaster-recovery/,5300000,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-03,https://www.govinfo.gov/content/pkg/FR-2014-06-03/pdf/2014-12709.pdf,State of Oklahoma,https://www.okcommerce.gov/reporting-compliance/cdbg-disaster-recovery/,41550000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"Massachusetts Severe Winter Storm, Snowstorm, and Flooding",4110,2013-02-08,2013-02-09,2013-04-19,https://www.fema.gov/disaster/4110,MA,Severe Storm,NA,NA,NA,NA,NA,67034035,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,New York Severe Winter Storm and Snowstorm,4111,2013-02-08,2013-02-09,2013-04-23,https://www.fema.gov/disaster/4111,NY,Severe Storm,NA,NA,NA,NA,NA,24295599,124,450996857,2013-11-18,209,https://www.govinfo.gov/content/pkg/FR-2013-11-18/pdf/2013-27506.pdf,State of New York,https://hcr.ny.gov/cdbg-disaster-recovery,299571429,,,,,,,,,,,,,,,,,,,,,,,,,2014-10-16,https://www.govinfo.gov/content/pkg/FR-2014-10-16/pdf/2014-24662.pdf,New York City,https://www.nyc.gov/site/cdbgdr/index.page,91293714,State of New York,https://hcr.ny.gov/cdbg-disaster-recovery,60131714,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Kansas Snowstorm,4112,2013-02-20,2013-02-23,2013-04-26,https://www.fema.gov/disaster/4112,KS,Snowstorm,NA,NA,NA,NA,NA,1320793,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Minnesota Severe Winter Storm,4113,2013-04-09,2013-04-11,2013-05-03,https://www.fema.gov/disaster/4113,MN,Severe Storm,NA,NA,NA,NA,NA,11108021,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Iowa Severe Winter Storm,4114,2013-04-09,2013-04-11,2013-05-06,https://www.fema.gov/disaster/4114,IA,Severe Storm,NA,NA,NA,NA,NA,12480066,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,South Dakota Severe Winter Storm and Snowstorm,4115,2013-04-08,2013-04-10,2013-05-10,https://www.fema.gov/disaster/4115,SD,Severe Storm,NA,NA,NA,NA,NA,8231035,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"Illinois Severe Storms, Straight-line Winds and Flooding",4116,2013-04-16,2013-05-05,2013-05-10,https://www.fema.gov/disaster/4116,IL,Flood,95242,62398,65.5,2712,169205737,32577023,1242,183417000,2013-12-16,220,https://www.govinfo.gov/content/pkg/FR-2013-12-16/pdf/2013-29834.pdf,State of Illinois,https://dceo.illinois.gov/communityservices/disasterrecovery/2013cdbgdr.html,1800000,City of Chicago,https://www.chicago.gov/city/en/depts/obm/provdrs/grants/svcs/CDBG-DR.html,4300000,Cook County,https://www.cookcountyil.gov/service/disaster-recovery-and-resilience,13900000,Du Page County,https://www.dupagecounty.gov/government/departments/community_services/municipalities_and_non-profits/community_development_commission/cdbgdr.php,7000000,,,,,,,,,,,,,,,,2014-06-03,https://www.govinfo.gov/content/pkg/FR-2014-06-03/pdf/2014-12709.pdf,State of Illinois,https://dceo.illinois.gov/communityservices/disasterrecovery/2013cdbgdr.html,3400000,City of Chicago,https://www.chicago.gov/city/en/depts/obm/provdrs/grants/svcs/CDBG-DR.html,47700000,Cook County,https://www.cookcountyil.gov/service/disaster-recovery-and-resilience,54900000,Du Page County,https://www.dupagecounty.gov/government/departments/community_services/municipalities_and_non-profits/community_development_commission/cdbgdr.php,18900000,2015-01-08,https://www.govinfo.gov/content/pkg/FR-2015-01-08/pdf/2015-00109.pdf,City of Chicago,https://www.chicago.gov/city/en/depts/obm/provdrs/grants/svcs/CDBG-DR.html,11075000,Cook County,https://www.cookcountyil.gov/service/disaster-recovery-and-resilience,14816000,Du Page County,https://www.dupagecounty.gov/government/departments/community_services/municipalities_and_non-profits/community_development_commission/cdbgdr.php,5626000,,,,,,,,
2013,Oklahoma Severe Storms and Tornadoes,4117,2013-05-18,2013-06-02,2013-05-20,https://www.fema.gov/disaster/4117,OK,Tornado,15377,3663,23.8,4131,15130900,55032768,661,99050000,2013-12-16,210,https://www.govinfo.gov/content/pkg/FR-2013-12-16/pdf/2013-29834.pdf,State of Oklahoma,https://www.okcommerce.gov/reporting-compliance/cdbg-disaster-recovery/,5300000,City of Moore,https://www.cityofmoore.com/departments/grants-programs/disaster-recovery,26300000,,,,,,,,,,,,,,,,,,,,,,2014-06-03,https://www.govinfo.gov/content/pkg/FR-2014-06-03/pdf/2014-12709.pdf,State of Oklahoma,https://www.okcommerce.gov/reporting-compliance/cdbg-disaster-recovery/,41550000,City of Moore,https://www.cityofmoore.com/departments/grants-programs/disaster-recovery,25900000,,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Dakota Flooding,4118,2013-04-22,2013-05-16,2013-05-29,https://www.fema.gov/disaster/4118,ND,Flood,NA,NA,NA,NA,NA,7097551,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"Iowa Severe Storms, Straight-Line Winds, and Flooding",4119,2013-04-17,2013-04-30,2013-05-31,https://www.fema.gov/disaster/4119,IA,Flood,NA,NA,NA,NA,NA,7594458,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Vermont Severe Storms and Flooding,4120,2013-05-22,2013-05-26,2013-06-13,https://www.fema.gov/disaster/4120,VT,Flood,NA,NA,NA,NA,NA,1914683,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Michigan Flooding,4121,2013-04-16,2013-05-14,2013-06-18,https://www.fema.gov/disaster/4121,MI,Flood,NA,NA,NA,NA,NA,4849948,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Alaska Flooding,4122,2013-05-17,2013-06-11,2013-06-25,https://www.fema.gov/disaster/4122,AK,Flood,375,292,77.9,11953,3490151,33351765,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Dakota Severe Storms and Flooding,4123,2013-05-25,2013-06-01,2013-06-25,https://www.fema.gov/disaster/4123,ND,Flood,NA,NA,NA,NA,NA,239921,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"Arkansas Severe Storms, Tornadoes, and Flooding",4124,2013-05-30,2013-06-03,2013-06-25,https://www.fema.gov/disaster/4124,AR,Severe Storm,NA,NA,NA,NA,NA,6593153,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"South Dakota Severe Storms, Tornado, and Flooding",4125,2013-05-24,2013-05-31,2013-06-28,https://www.fema.gov/disaster/4125,SD,Severe Storm,NA,NA,NA,NA,NA,1215685,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"Iowa Severe Storms, Tornadoes, and Flooding",4126,2013-05-19,2013-06-14,2013-07-02,https://www.fema.gov/disaster/4126,IA,Severe Storm,NA,NA,NA,NA,NA,20524116,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Montana Flooding,4127,2013-05-19,2013-06-03,2013-07-10,https://www.fema.gov/disaster/4127,MT,Flood,NA,NA,NA,NA,NA,2774453,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Dakota Severe Storms and Flooding,4128,2013-05-17,2013-06-16,2013-07-12,https://www.fema.gov/disaster/4128,ND,Severe Storm,NA,NA,NA,NA,NA,10126940,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,New York Severe Storms and Flooding,4129,2013-06-26,2013-07-10,2013-07-12,https://www.fema.gov/disaster/4129,NY,Flood,NA,NA,NA,NA,NA,68122647,652,450996857,2013-11-18,129,https://www.govinfo.gov/content/pkg/FR-2013-11-18/pdf/2013-27506.pdf,State of New York,https://hcr.ny.gov/cdbg-disaster-recovery,299571429,,,,,,,,,,,,,,,,,,,,,,,,,2014-10-16,https://www.govinfo.gov/content/pkg/FR-2014-10-16/pdf/2014-24662.pdf,New York City,https://www.nyc.gov/site/cdbgdr/index.page,91293714,State of New York,https://hcr.ny.gov/cdbg-disaster-recovery,60131714,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"Missouri Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",4130,2013-05-29,2013-06-10,2013-07-18,https://www.fema.gov/disaster/4130,MO,Severe Storm,NA,NA,NA,NA,NA,9033805,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"Minnesota Severe Storms, Straight-Line Winds, and Flooding",4131,2013-06-20,2013-06-26,2013-07-25,https://www.fema.gov/disaster/4131,MN,Severe Storm,NA,NA,NA,NA,NA,13712895,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Virginia Severe Storms and Flooding,4132,2013-06-13,2013-06-13,2013-07-26,https://www.fema.gov/disaster/4132,WV,Flood,NA,NA,NA,NA,NA,3283730,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Colorado Royal Gorge Wildfire,4133,2013-06-11,2013-06-16,2013-07-26,https://www.fema.gov/disaster/4133,CO,Fire,NA,NA,NA,NA,NA,173358,10,106782000,2013-12-16,143,https://www.govinfo.gov/content/pkg/FR-2013-12-16/pdf/2013-29834.pdf,State of Colorado,https://dlg.colorado.gov/2013-floods-and-fires,20933333,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-03,https://www.govinfo.gov/content/pkg/FR-2014-06-03/pdf/2014-12709.pdf,State of Colorado,https://dlg.colorado.gov/2013-floods-and-fires,66433333,,,,,,,,,,2015-01-08,https://www.govinfo.gov/content/pkg/FR-2015-01-08/pdf/2015-00109.pdf,State of Colorado,https://dlg.colorado.gov/2013-floods-and-fires,19415333,,,,,,,,,,,,,,
2013,Colorado Black Forest Wildfire,4134,2013-06-11,2013-06-21,2013-07-26,https://www.fema.gov/disaster/4134,CO,Fire,NA,NA,NA,NA,NA,6617742,19,106782000,2013-12-16,143,https://www.govinfo.gov/content/pkg/FR-2013-12-16/pdf/2013-29834.pdf,State of Colorado,https://dlg.colorado.gov/2013-floods-and-fires,20933333,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-03,https://www.govinfo.gov/content/pkg/FR-2014-06-03/pdf/2014-12709.pdf,State of Colorado,https://dlg.colorado.gov/2013-floods-and-fires,66433333,,,,,,,,,,2015-01-08,https://www.govinfo.gov/content/pkg/FR-2015-01-08/pdf/2015-00109.pdf,State of Colorado,https://dlg.colorado.gov/2013-floods-and-fires,19415333,,,,,,,,,,,,,,
2013,"Iowa Severe Storms, Tornadoes, and Flooding",4135,2013-06-21,2013-06-28,2013-07-31,https://www.fema.gov/disaster/4135,IA,Severe Storm,NA,NA,NA,NA,NA,4551831,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Texas Explosion,4136,2013-04-17,2013-04-20,2013-08-02,https://www.fema.gov/disaster/4136,TX,Other,NA,NA,NA,NA,NA,28828352,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"South Dakota Severe Storms, Tornadoes, and Flooding",4137,2013-06-19,2013-06-29,2013-08-02,https://www.fema.gov/disaster/4137,SD,Severe Storm,NA,NA,NA,NA,NA,1159221,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Florida Severe Storms and Flooding,4138,2013-07-02,2013-07-07,2013-08-02,https://www.fema.gov/disaster/4138,FL,Severe Storm,NA,NA,NA,NA,NA,40512584,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"New Hampshire Severe Storms, Tornadoes, and Flooding",4139,2013-06-26,2013-07-03,2013-08-02,https://www.fema.gov/disaster/4139,NH,Severe Storm,NA,NA,NA,NA,NA,5898075,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Vermont Severe Storms and Flooding,4140,2013-06-25,2013-07-11,2013-08-02,https://www.fema.gov/disaster/4140,VT,Flood,NA,NA,NA,NA,NA,6182973,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"Wisconsin Severe Storms, Flooding, and Mudslides",4141,2013-06-20,2013-06-28,2013-08-08,https://www.fema.gov/disaster/4141,WI,Severe Storm,NA,NA,NA,NA,NA,5934364,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,California Wildfire,4142,2013-07-29,2013-08-01,2013-08-29,https://www.fema.gov/disaster/4142,CA,Fire,NA,NA,NA,NA,NA,444517,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Arkansas Severe Storms and Flooding,4143,2013-08-08,2013-08-14,2013-09-04,https://www.fema.gov/disaster/4143,AR,Severe Storm,NA,NA,NA,NA,NA,7781425,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"Missouri Severe Storms, Straight-Line Winds and Flooding",4144,2013-08-02,2013-08-14,2013-09-06,https://www.fema.gov/disaster/4144,MO,Severe Storm,NA,NA,NA,NA,NA,17467954,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"Colorado Severe Storms, Flooding, Landslides, and Mudslides",4145,2013-09-11,2013-09-30,2013-09-14,https://www.fema.gov/disaster/4145,CO,Severe Storm,28031,16551,59.1,3737,61848928,370745201,1146,106782000,2013-12-16,93,https://www.govinfo.gov/content/pkg/FR-2013-12-16/pdf/2013-29834.pdf,State of Colorado,https://dlg.colorado.gov/2013-floods-and-fires,20933333,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-03,https://www.govinfo.gov/content/pkg/FR-2014-06-03/pdf/2014-12709.pdf,State of Colorado,https://dlg.colorado.gov/2013-floods-and-fires,66433333,,,,,,,,,,2015-01-08,https://www.govinfo.gov/content/pkg/FR-2015-01-08/pdf/2015-00109.pdf,State of Colorado,https://dlg.colorado.gov/2013-floods-and-fires,19415333,,,,,,,,,,,,,,
2013,"North Carolina Severe Storms, Flooding, Landslides, and Mudslides",4146,2013-07-03,2013-07-13,2013-09-25,https://www.fema.gov/disaster/4146,NC,Flood,NA,NA,NA,NA,NA,10450593,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,New Mexico Severe Storms and Flooding,4147,2013-07-19,2013-07-21,2013-09-27,https://www.fema.gov/disaster/4147,NM,Severe Storm,NA,NA,NA,NA,NA,72569,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,New Mexico Severe Storms and Flooding,4148,2013-07-23,2013-07-28,2013-09-30,https://www.fema.gov/disaster/4148,NM,Severe Storm,NA,NA,NA,NA,NA,5540702,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"Pennsylvania Severe Storms, Tornadoes, and Flooding",4149,2013-06-26,2013-07-11,2013-10-01,https://www.fema.gov/disaster/4149,PA,Severe Storm,NA,NA,NA,NA,NA,12096257,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"Kansas Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",4150,2013-07-22,2013-08-16,2013-10-22,https://www.fema.gov/disaster/4150,KS,Severe Storm,NA,NA,NA,NA,NA,10135202,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,New Mexico Severe Storms and Flooding,4151,2013-09-13,2013-09-16,2013-10-24,https://www.fema.gov/disaster/4151,NM,Severe Storm,NA,NA,NA,NA,NA,4347341,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"New Mexico Severe Storms, Flooding, and Mudslides",4152,2013-09-09,2013-09-22,2013-10-29,https://www.fema.gov/disaster/4152,NM,Flood,NA,NA,NA,NA,NA,41227894,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"North Carolina Severe Storms, Flooding, Landslides, Mudslides",4153,2013-07-27,2013-07-27,2013-10-29,https://www.fema.gov/disaster/4153,NC,Flood,NA,NA,NA,NA,NA,8328562,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Dakota Severe Winter Storm,4154,2013-10-04,2013-10-05,2013-10-31,https://www.fema.gov/disaster/4154,ND,Severe Storm,NA,NA,NA,NA,NA,4389176,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"South Dakota Severe Winter Storm, Snowstorm, and Flooding",4155,2013-10-03,2013-10-16,2013-11-08,https://www.fema.gov/disaster/4155,SD,Severe Storm,NA,NA,NA,NA,NA,43148258,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"Nebraska Severe Storms, Winter Storms, Tornadoes and Flooding",4156,2013-10-02,2013-10-06,2013-11-26,https://www.fema.gov/disaster/4156,NE,Severe Storm,NA,NA,NA,NA,NA,2670514,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"Illinois Severe Storms, Straight-line Winds, and Tornadoes",4157,2013-11-17,2013-11-17,2013-11-26,https://www.fema.gov/disaster/4157,IL,Tornado,2550,381,14.9,7503,2858539,NA,NA,5200000,2013-12-16,20,https://www.govinfo.gov/content/pkg/FR-2013-12-16/pdf/2013-29834.pdf,State of Illinois,https://dceo.illinois.gov/communityservices/disasterrecovery/2013cdbgdr.html,1800000,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-03,https://www.govinfo.gov/content/pkg/FR-2014-06-03/pdf/2014-12709.pdf,State of Illinois,https://dceo.illinois.gov/communityservices/disasterrecovery/2013cdbgdr.html,3400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,California Rim Fire,4158,2013-08-17,2013-10-24,2013-12-13,https://www.fema.gov/dsaster/4158,CA,Fire,NA,NA,NA,NA,NA,24906594,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Texas Severe Storms and Flooding,4159,2013-10-30,2013-10-31,2013-12-20,https://www.fema.gov/disaster/4159,TX,Severe Storm,NA,NA,NA,NA,NA,7753470,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Arkansas Severe Winter Storm,4160,2013-12-05,2013-12-06,2014-01-06,https://www.fema.gov/disaster/4160,AR,Severe Ice Storm,NA,NA,NA,NA,NA,5501203,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Alaska Flooding,4161,2013-10-27,2013-10-28,2014-01-16,https://www.fema.gov/disaster/4161,AK,Flood,NA,NA,NA,NA,NA,1802953,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"Alaska Severe Storms, Straight-line Winds, and Flooding",4162,2013-11-05,2013-11-14,2014-01-23,https://www.fema.gov/disaster/4162,AK,Severe Storm,NA,NA,NA,NA,NA,28890769,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Vermont Severe Winter Storms,4163,2013-12-20,2013-12-26,2014-01-29,https://www.fema.gov/disaster/4163,VT,Severe Ice Storm,NA,NA,NA,NA,NA,6342341,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Oklahoma Severe Winter Storm,4164,2013-12-05,2013-12-06,2014-01-30,https://www.fema.gov/disaster/4164,OK,Severe Storm,NA,NA,NA,NA,NA,3976955,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Georgia Severe Winter Storm,4165,2014-02-10,2014-02-14,2014-03-06,https://www.fema.gov/disaster/4165,GA,Severe Ice Storm,NA,NA,NA,NA,NA,46645843,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,South Carolina Severe Winter Storm,4166,2014-02-10,2014-02-14,2014-03-12,https://www.fema.gov/disaster/4166,SC,Severe Ice Storm,NA,NA,NA,NA,NA,216209703,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,North Carolina Severe Winter Storm,4167,2014-03-06,2014-03-07,2014-03-31,https://www.fema.gov/disaster/4167,NC,Severe Ice Storm,NA,NA,NA,NA,NA,40860930,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Washington Flooding and Mudslides,4168,2014-03-22,2014-04-28,2014-04-02,https://www.fema.gov/disaster/4168,WA,Mud/Landslide,1022,595,58.2,3515,2091457,28624712,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Oregon Severe Winter Storm,4169,2014-02-06,2014-02-10,2014-04-04,https://www.fema.gov/disaster/4169,OR,Severe Storm,NA,NA,NA,NA,NA,6364573,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Maryland Snowstorm,4170,2014-02-12,2014-02-13,2014-04-10,https://www.fema.gov/disaster/4170,MD,Severe Storm,NA,NA,NA,NA,NA,8678576,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Tennessee Severe Winter Storm,4171,2014-03-02,2014-03-04,2014-04-11,https://www.fema.gov/disaster/4171,TN,Severe Ice Storm,NA,NA,NA,NA,NA,7524648,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Montana Ice Jams and Flooding,4172,2014-03-01,2014-03-16,2014-04-17,https://www.fema.gov/disaster/4172,MT,Flood,NA,NA,NA,NA,NA,1925935,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Indiana Severe Winter Storm and Snowstorm,4173,2014-01-05,2014-01-09,2014-04-22,https://www.fema.gov/disaster/4173,IN,Severe Storm,NA,NA,NA,NA,NA,9571817,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
